event;runtime_s;obj;bound;gap_pct;node_count
progress;433.968;4588.0;4591.0;0.06538796861377363;22109685
progress;436.968;4588.0;4591.0;0.06538796861377363;22249561
progress;440.006;4588.0;4591.0;0.06538796861377363;22397835
progress;443.033;4588.0;4591.0;0.06538796861377363;22549520
progress;446.074;4588.0;4591.0;0.06538796861377363;22688648
progress;449.131;4588.0;4591.0;0.06538796861377363;22826015
progress;452.131;4588.0;4591.0;0.06538796861377363;22954918
progress;455.15;4588.0;4591.0;0.06538796861377363;23085422
progress;458.203;4588.0;4591.0;0.06538796861377363;23208802
progress;461.203;4588.0;4591.0;0.06538796861377363;23330341
progress;464.203;4588.0;4591.0;0.06538796861377363;23459335
progress;467.203;4588.0;4591.0;0.06538796861377363;23585048
progress;470.239;4588.0;4591.0;0.06538796861377363;23706829
progress;473.239;4588.0;4591.0;0.06538796861377363;23839729
progress;476.281;4588.0;4591.0;0.06538796861377363;23965485
progress;479.308;4588.0;4591.0;0.06538796861377363;24079074
progress;482.344;4588.0;4591.0;0.06538796861377363;24216054
progress;485.344;4588.0;4591.0;0.06538796861377363;24346787
progress;488.344;4588.0;4591.0;0.06538796861377363;24485823
progress;491.344;4588.0;4591.0;0.06538796861377363;24617885
progress;494.392;4588.0;4591.0;0.06538796861377363;24751642
progress;497.392;4588.0;4591.0;0.06538796861377363;24887071
progress;500.431;4588.0;4591.0;0.06538796861377363;25016103
progress;503.431;4588.0;4591.0;0.06538796861377363;25148586
progress;506.431;4588.0;4591.0;0.06538796861377363;25279185
progress;509.431;4588.0;4591.0;0.06538796861377363;25412691
progress;512.463;4588.0;4591.0;0.06538796861377363;25545260
progress;515.463;4588.0;4591.0;0.06538796861377363;25679191
progress;518.463;4588.0;4591.0;0.06538796861377363;25798448
progress;521.496;4588.0;4591.0;0.06538796861377363;25927217
progress;524.496;4588.0;4591.0;0.06538796861377363;26066087
progress;527.496;4588.0;4591.0;0.06538796861377363;26200329
progress;530.496;4588.0;4591.0;0.06538796861377363;26336918
progress;533.496;4588.0;4591.0;0.06538796861377363;26479683
progress;536.53;4588.0;4591.0;0.06538796861377363;26630238
progress;539.53;4588.0;4591.0;0.06538796861377363;26774188
progress;542.572;4588.0;4591.0;0.06538796861377363;26918207
progress;545.603;4588.0;4591.0;0.06538796861377363;27067433
progress;548.62;4588.0;4591.0;0.06538796861377363;27219184
progress;551.624;4588.0;4591.0;0.06538796861377363;27353297
progress;554.624;4588.0;4591.0;0.06538796861377363;27480905
progress;557.624;4588.0;4.590.999.999.999.990;0.06538796861359523;27621372
progress;560.652;4588.0;4.590.999.999.999.950;0.06538796861282212;27773980
progress;563.652;4588.0;4.590.999.999.999.930;0.06538796861238601;27901195
progress;566.652;4588.0;4.590.999.999.999.930;0.06538796861236618;28026962
progress;569.652;4588.0;45.909.999.999.999.300;0.06538796861234636;28151555
progress;572.705;4588.0;45.909.999.999.999.300;0.06538796861234636;28292516
progress;575.725;4588.0;4.590.999.999.999.930;0.06538796861232654;28421197
progress;578.768;4588.0;4.590.999.999.999.930;0.06538796861230671;28565405
progress;581.822;4588.0;4.590.999.999.999.930;0.06538796861230671;28700919
progress;584.842;4588.0;4.590.999.999.999.930;0.06538796861228689;28819514
progress;587.843;4588.0;4.590.999.999.999.930;0.06538796861228689;28978705
progress;590.843;4588.0;4.590.999.999.999.930;0.06538796861226706;29136461
progress;593.843;4588.0;4.590.999.999.999.930;0.06538796861226706;29290244
progress;596.873;4588.0;4.590.999.999.999.930;0.06538796861226706;29433489
progress;599.873;4588.0;4.590.999.999.999.920;0.06538796861210848;29584701
progress;602.873;4588.0;4.590.999.999.999.920;0.06538796861208866;29731734
progress;605.9;4588.0;4.590.999.999.999.870;0.06538796861095872;29858194
progress;608.9;4588.0;4.590.999.999.999.860;0.06538796861083979;29965409
progress;611.946;4588.0;4.590.999.999.999.860;0.06538796861078032;30075861
progress;614.946;4588.0;45.909.999.999.997;0.06538796860723194;30209347
progress;617.968;4588.0;45.909.999.999.997;0.06538796860723194;30340214
progress;620.968;4588.0;45.909.999.999.997;0.06538796860723194;30485776
progress;623.968;4588.0;4590.0;0.043591979075849094;30626292
progress;626.968;4588.0;4590.0;0.043591979075849094;30772520
progress;629.968;4588.0;4590.0;0.043591979075849094;30899165
progress;632.968;4588.0;4590.0;0.043591979075849094;31027688
progress;636.008;4588.0;4590.0;0.043591979075849094;31138975
progress;639.008;4588.0;4590.0;0.043591979075849094;31272163
progress;642.032;4588.0;4590.0;0.043591979075849094;31400089
progress;645.063;4588.0;4590.0;0.043591979075849094;31525667
progress;648.079;4588.0;4590.0;0.043591979075849094;31637568
progress;651.117;4588.0;4590.0;0.043591979075849094;31756123
progress;654.145;4588.0;4590.0;0.043591979075849094;31890710
progress;657.145;4588.0;4590.0;0.043591979075849094;32025102
progress;660.168;4588.0;4590.0;0.043591979075849094;32154146
progress;663.168;4588.0;4590.0;0.043591979075849094;32287933
progress;666.172;4588.0;4590.0;0.043591979075849094;32411910
progress;669.172;4588.0;4590.0;0.043591979075849094;32545389
progress;672.172;4588.0;4590.0;0.043591979075849094;32680068
progress;675.172;4588.0;4590.0;0.043591979075849094;32812738
progress;678.206;4588.0;4590.0;0.043591979075849094;32940403
progress;681.233;4588.0;4590.0;0.043591979075849094;33071865
progress;684.267;4588.0;4590.0;0.043591979075849094;33207349
progress;687.272;4588.0;4590.0;0.043591979075849094;33349913
progress;690.272;4588.0;4590.0;0.043591979075849094;33485090
progress;693.272;4588.0;4590.0;0.043591979075849094;33617276
progress;696.276;4588.0;4590.0;0.043591979075849094;33750825
progress;699.291;4588.0;4590.0;0.043591979075849094;33878358
progress;702.317;4588.0;4590.0;0.043591979075849094;33986155
progress;705.339;4588.0;4590.0;0.043591979075849094;34107873
progress;708.362;4588.0;4590.0;0.043591979075849094;34240489
progress;711.402;4588.0;4590.0;0.043591979075849094;34375707
progress;714.432;4588.0;4590.0;0.043591979075849094;34509510
progress;717.432;4588.0;4590.0;0.043591979075849094;34643810
progress;720.432;4588.0;4590.0;0.043591979075849094;34771455
progress;723.468;4588.0;4590.0;0.043591979075849094;34900250
progress;726.512;4588.0;4590.0;0.043591979075849094;35017067
progress;729.512;4588.0;4590.0;0.043591979075849094;35134451
progress;732.55;4588.0;4590.0;0.043591979075849094;35272460
progress;735.607;4588.0;4590.0;0.043591979075849094;35397319
progress;738.607;4588.0;4590.0;0.043591979075849094;35538106
progress;741.634;4588.0;4590.0;0.043591979075849094;35671950
progress;744.634;4588.0;4590.0;0.043591979075849094;35804137
progress;747.634;4588.0;4590.0;0.043591979075849094;35939256
progress;750.634;4588.0;4590.0;0.043591979075849094;36066692
progress;753.635;4588.0;4590.0;0.043591979075849094;36199802
progress;756.635;4588.0;4590.0;0.043591979075849094;36341781
progress;759.66;4588.0;4590.0;0.043591979075849094;36467351
progress;762.66;4588.0;4590.0;0.043591979075849094;36593064
progress;765.699;4588.0;4590.0;0.043591979075849094;36733723
progress;768.699;4588.0;4590.0;0.043591979075849094;36869292
progress;771.699;4588.0;4590.0;0.043591979075849094;37001020
progress;774.714;4588.0;4590.0;0.043591979075849094;37138362
progress;777.717;4588.0;4590.0;0.043591979075849094;37278411
progress;780.742;4588.0;4590.0;0.043591979075849094;37424524
progress;783.778;4588.0;4590.0;0.043591979075849094;37564294
progress;786.801;4588.0;4590.0;0.043591979075849094;37672740
progress;789.835;4588.0;4590.0;0.043591979075849094;37821100
progress;792.835;4588.0;4590.0;0.043591979075849094;37962001
progress;795.868;4588.0;4590.0;0.043591979075849094;38100862
progress;798.876;4588.0;4590.0;0.043591979075849094;38232920
progress;801.876;4588.0;4590.0;0.043591979075849094;38357731
progress;804.935;4588.0;4590.0;0.043591979075849094;38488854
progress;807.965;4588.0;4590.0;0.043591979075849094;38578118
progress;810.98;4588.0;4590.0;0.043591979075849094;38701415
progress;813.98;4588.0;4590.0;0.043591979075849094;38833461
progress;816.98;4588.0;4590.0;0.043591979075849094;38908266
progress;819.98;4588.0;4590.0;0.043591979075849094;39014460
progress;823.068;4588.0;4590.0;0.043591979075849094;39111931
progress;826.721;4588.0;4590.0;0.043591979075849094;39125538
progress;829.746;4588.0;4590.0;0.043591979075849094;39171998
progress;833.163;4588.0;4590.0;0.043591979075849094;39215512
progress;836.163;4588.0;4590.0;0.043591979075849094;39238585
progress;839.514;4588.0;4590.0;0.043591979075849094;39271714
progress;842.514;4588.0;4590.0;0.043591979075849094;39315413
progress;845.514;4588.0;4590.0;0.043591979075849094;39387822
progress;848.585;4588.0;4590.0;0.043591979075849094;39435715
progress;851.619;4588.0;4590.0;0.043591979075849094;39454001
progress;854.633;4588.0;4590.0;0.043591979075849094;39483525
progress;857.638;4588.0;4590.0;0.043591979075849094;39559254
progress;860.646;4588.0;4590.0;0.043591979075849094;39647046
progress;863.658;4588.0;4590.0;0.043591979075849094;39742345
progress;866.658;4588.0;4590.0;0.043591979075849094;39843773
progress;869.665;4588.0;4590.0;0.043591979075849094;39931391
progress;872.665;4588.0;4590.0;0.043591979075849094;39997794
progress;876.907;4588.0;4590.0;0.043591979075849094;40048902
progress;880.028;4588.0;4590.0;0.043591979075849094;40104793
progress;883.043;4588.0;4590.0;0.043591979075849094;40168777
progress;886.043;4588.0;4590.0;0.043591979075849094;40293847
progress;889.045;4588.0;4590.0;0.043591979075849094;40396393
progress;892.045;4588.0;4590.0;0.043591979075849094;40509250
progress;895.045;4588.0;4590.0;0.043591979075849094;40624901
progress;898.253;4588.0;4590.0;0.043591979075849094;40716967
progress;901.253;4588.0;4590.0;0.043591979075849094;40829579
progress;904.257;4588.0;4590.0;0.043591979075849094;40927229
progress;907.257;4588.0;4590.0;0.043591979075849094;41031490
progress;910.301;4588.0;4590.0;0.043591979075849094;41134249
progress;913.301;4588.0;4590.0;0.043591979075849094;41245011
progress;916.338;4588.0;4590.0;0.043591979075849094;41352056
progress;919.341;4588.0;4590.0;0.043591979075849094;41421119
progress;922.341;4588.0;4590.0;0.043591979075849094;41530071
progress;925.368;4588.0;4590.0;0.043591979075849094;41631250
progress;928.407;4588.0;4590.0;0.043591979075849094;41753052
progress;931.461;4588.0;4590.0;0.043591979075849094;41864113
progress;934.552;4588.0;4590.0;0.043591979075849094;41979742
progress;937.552;4588.0;4590.0;0.043591979075849094;42090593
progress;940.553;4588.0;4590.0;0.043591979075849094;42223811
progress;943.553;4588.0;4590.0;0.043591979075849094;42332837
progress;946.553;4588.0;4590.0;0.043591979075849094;42455235
progress;949.578;4588.0;4590.0;0.043591979075849094;42560947
progress;952.581;4588.0;4590.0;0.043591979075849094;42675895
progress;955.595;4588.0;4590.0;0.043591979075849094;42782365
progress;958.595;4588.0;4590.0;0.043591979075849094;42884206
progress;961.639;4588.0;4590.0;0.043591979075849094;42995131
progress;964.686;4588.0;4590.0;0.043591979075849094;43093001
progress;967.699;4588.0;4590.0;0.043591979075849094;43180234
progress;970.709;4588.0;4590.0;0.043591979075849094;43280346
progress;973.712;4588.0;4590.0;0.043591979075849094;43392091
progress;976.712;4588.0;4590.0;0.043591979075849094;43467341
progress;979.712;4588.0;4590.0;0.043591979075849094;43569858
progress;982.712;4588.0;4590.0;0.043591979075849094;43678519
progress;985.897;4588.0;4590.0;0.043591979075849094;43779801
progress;989.368;4588.0;4590.0;0.043591979075849094;43792222
progress;992.493;4588.0;4590.0;0.043591979075849094;43803355
progress;995.498;4588.0;4590.0;0.043591979075849094;43816916
progress;998.522;4588.0;4590.0;0.043591979075849094;43827799
progress;1.001.579;4588.0;4590.0;0.043591979075849094;43839588
progress;1.004.724;4588.0;4590.0;0.043591979075849094;43858653
progress;1.008.388;4588.0;4590.0;0.043591979075849094;43879013
progress;1.012.119;4588.0;4590.0;0.043591979075849094;43904310
progress;1.015.857;4588.0;4590.0;0.043591979075849094;43922502
progress;1023.35;4588.0;4590.0;0.043591979075849094;43929191
progress;1.027.459;4588.0;4590.0;0.043591979075849094;43938758
progress;1.030.572;4588.0;4590.0;0.043591979075849094;43945505
progress;1035.86;4588.0;4590.0;0.043591979075849094;43955353
progress;1.040.375;4588.0;4590.0;0.043591979075849094;43971033
progress;1.043.989;4588.0;4590.0;0.043591979075849094;43986203
progress;1.047.374;4588.0;4590.0;0.043591979075849094;43992707
progress;1.054.692;4588.0;4590.0;0.043591979075849094;44006963
progress;1.058.194;4588.0;4590.0;0.043591979075849094;44014736
progress;1.064.206;4588.0;4590.0;0.043591979075849094;44029003
progress;1.067.637;4588.0;4590.0;0.043591979075849094;44043591
progress;1.071.435;4588.0;4590.0;0.043591979075849094;44072514
progress;1.075.729;4588.0;4590.0;0.043591979075849094;44096767
progress;1.078.914;4588.0;4590.0;0.043591979075849094;44114729
progress;1.081.914;4588.0;4590.0;0.043591979075849094;44129871
progress;1.084.914;4588.0;4590.0;0.043591979075849094;44155448
progress;1.088.173;4588.0;4590.0;0.043591979075849094;44180782
progress;1.091.192;4588.0;4590.0;0.043591979075849094;44217934
progress;1.094.452;4588.0;4590.0;0.043591979075849094;44249031
progress;1.097.756;4588.0;4590.0;0.043591979075849094;44286200
progress;1.101.604;4588.0;4590.0;0.043591979075849094;44317287
progress;1.106.666;4588.0;4590.0;0.043591979075849094;44336257
progress;1.110.029;4588.0;4590.0;0.043591979075849094;44375553
progress;1114.15;4588.0;4590.0;0.043591979075849094;44399917
progress;1.117.159;4588.0;4590.0;0.043591979075849094;44457756
progress;1.120.159;4588.0;4590.0;0.043591979075849094;44501934
progress;1.123.166;4588.0;4590.0;0.043591979075849094;44541025
progress;1.126.166;4588.0;4590.0;0.043591979075849094;44607069
progress;1.129.166;4588.0;4590.0;0.043591979075849094;44657299
progress;1.132.166;4588.0;4590.0;0.043591979075849094;44685076
progress;1.135.335;4588.0;4590.0;0.043591979075849094;44710384
progress;1.138.454;4588.0;4590.0;0.043591979075849094;44758878
progress;1.141.454;4588.0;4590.0;0.043591979075849094;44809629
progress;1.146.403;4588.0;4590.0;0.043591979075849094;44823085
progress;1.151.004;4588.0;4590.0;0.043591979075849094;44884820
progress;1.154.004;4588.0;4590.0;0.043591979075849094;44893826
progress;1.159.961;4588.0;4590.0;0.043591979075849094;44897354
progress;1163.75;4588.0;4590.0;0.043591979075849094;44913377
progress;1.171.064;4588.0;4590.0;0.043591979075849094;44925614
progress;1.176.124;4588.0;4590.0;0.043591979075849094;44933000
progress;1.179.667;4588.0;4590.0;0.043591979075849094;44938722
progress;1.187.568;4588.0;4590.0;0.043591979075849094;44944671
progress;1191.23;4588.0;4590.0;0.043591979075849094;44970644
progress;1196.55;4588.0;4590.0;0.043591979075849094;44975584
progress;1200.94;4588.0;4590.0;0.043591979075849094;44981095
progress;1.205.974;4588.0;4590.0;0.043591979075849094;44987469
progress;1.209.118;4588.0;4590.0;0.043591979075849094;45020885
progress;1.212.118;4588.0;4590.0;0.043591979075849094;45083440
progress;1.215.238;4588.0;4590.0;0.043591979075849094;45144282
progress;1.218.238;4588.0;4590.0;0.043591979075849094;45202510
progress;1.221.238;4588.0;4590.0;0.043591979075849094;45268819
progress;1.224.238;4588.0;4590.0;0.043591979075849094;45310809
progress;1.227.349;4588.0;4590.0;0.043591979075849094;45363926
progress;1.230.379;4588.0;4590.0;0.043591979075849094;45431451
progress;1.233.379;4588.0;4590.0;0.043591979075849094;45482118
progress;1.236.394;4588.0;4590.0;0.043591979075849094;45562215
progress;1.239.441;4588.0;4590.0;0.043591979075849094;45648119
progress;1.242.441;4588.0;4590.0;0.043591979075849094;45727645
progress;1245.45;4588.0;4590.0;0.043591979075849094;45769234
progress;1.249.836;4588.0;4590.0;0.043591979075849094;45822320
progress;1.252.836;4588.0;4590.0;0.043591979075849094;45875654
progress;1255.89;4588.0;4590.0;0.043591979075849094;45956878
progress;1.258.911;4588.0;4590.0;0.043591979075849094;46036231
progress;1.261.911;4588.0;4590.0;0.043591979075849094;46104712
progress;1.265.618;4588.0;4590.0;0.043591979075849094;46153556
progress;1.268.618;4588.0;4590.0;0.043591979075849094;46232622
progress;1.271.827;4588.0;4590.0;0.043591979075849094;46289696
progress;1274.91;4588.0;4590.0;0.043591979075849094;46355863
progress;1277.93;4588.0;4590.0;0.043591979075849094;46417369
progress;1.281.116;4588.0;4590.0;0.043591979075849094;46496698
progress;1.284.116;4588.0;4590.0;0.043591979075849094;46548251
progress;1.287.116;4588.0;4590.0;0.043591979075849094;46599970
progress;1.290.259;4588.0;4590.0;0.043591979075849094;46631717
progress;1.293.632;4588.0;4590.0;0.043591979075849094;46669754
progress;1.297.299;4588.0;4590.0;0.043591979075849094;46700980
progress;1.300.841;4588.0;4590.0;0.043591979075849094;46726089
progress;1.303.841;4588.0;4590.0;0.043591979075849094;46761972
progress;1.307.039;4588.0;4590.0;0.043591979075849094;46812388
progress;1.310.039;4588.0;4590.0;0.043591979075849094;46891188
progress;1.313.116;4588.0;4590.0;0.043591979075849094;46940651
progress;1.316.116;4588.0;4590.0;0.043591979075849094;46978469
progress;1.319.411;4588.0;4590.0;0.043591979075849094;47018035
progress;1.322.427;4588.0;4590.0;0.043591979075849094;47085123
progress;1.325.427;4588.0;4590.0;0.043591979075849094;47167730
progress;1.328.536;4588.0;4590.0;0.043591979075849094;47238151
progress;1.331.578;4588.0;4590.0;0.043591979075849094;47281268
progress;1.335.148;4588.0;4590.0;0.043591979075849094;47353380
progress;1.338.166;4588.0;4590.0;0.043591979075849094;47424798
progress;1.341.173;4588.0;4590.0;0.043591979075849094;47514815
progress;1.344.208;4588.0;4590.0;0.043591979075849094;47558621
progress;1.347.289;4588.0;4590.0;0.043591979075849094;47620478
progress;1.350.315;4588.0;4590.0;0.043591979075849094;47721116
progress;1.353.315;4588.0;4590.0;0.043591979075849094;47828049
progress;1356.43;4588.0;4590.0;0.043591979075849094;47928995
progress;1359.46;4588.0;4590.0;0.043591979075849094;48022745
progress;1.362.573;4588.0;4590.0;0.043591979075849094;48122460
progress;1.365.644;4588.0;4590.0;0.043591979075849094;48209234
progress;1.368.852;4588.0;4590.0;0.043591979075849094;48260673
progress;1.372.253;4588.0;4590.0;0.043591979075849094;48308965
progress;1.375.357;4588.0;4590.0;0.043591979075849094;48333113
progress;1.378.357;4588.0;4590.0;0.043591979075849094;48414266
progress;1.382.252;4588.0;4590.0;0.043591979075849094;48492360
progress;1.385.275;4588.0;4590.0;0.043591979075849094;48562879
